,CAS Latency,Color,ECC,Heat Spreader,Manufacturer,Model,Part Number,Price/GB,Registered,Size,Speed,Timing,Type,Voltage
0,16,White,False,True,Team,,TF2D416G3200HC16CDC01,$6.62,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
1,19,Black / Yellow,False,True,Corsair,,CMK32GX4M4K4000C19,$15.00,False,32 GB (4 x 8 GB),DDR4-4000,19-23-23-45,288-pin DIMM,1.35 V
2,15,Black,False,True,Kingston,,HX429C15PB3A/8,$8.00,False,8 GB (1 x 8 GB),DDR4-2933,,288-pin DIMM,1.35 V
3,16,Black,False,True,Corsair,,CMW32GX4M4Z2933C16,$6.56,False,32 GB (4 x 8 GB),DDR4-2933,16-18-18-36,288-pin DIMM,1.35 V
4,16,Black,False,True,Team,,TF8D416G3200HC16CDC01,$7.56,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
5,15,Red,False,True,Corsair,,CMK32GX4M4A2666C16R,$5.19,False,32 GB (4 x 8 GB),DDR4-2666,15-15-15-36,288-pin DIMM,1.2 V
6,16,Black,False,True,Corsair,,CMW32GX4M2C3200C16,$6.87,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
7,16,Black / Yellow,False,True,Corsair,,CMK32GX4M2C3333C16,$6.56,False,32 GB (2 x 16 GB),DDR4-3333,16-18-18-36,288-pin DIMM,1.35 V
8,14,Black / White,False,True,Kingston,,HX421C14FB/4,$10.31,False,4 GB (1 x 4 GB),DDR4-2133,,288-pin DIMM,1.2 V
9,15,Green,True,False,Kingston,,KTH-PL421/8G,$7.75,True,8 GB (1 x 8 GB),DDR4-2133,,288-pin DIMM,1.2 V
10,16,White,False,True,Corsair,,CMK32GX4M2A2666C16W,$5.00,False,32 GB (2 x 16 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
11,16,Black,False,True,Corsair,,CMT128GX4M8C3200C16,$9.37,False,128 GB (8 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
12,16,Black,False,True,Corsair,,CMV4GX4M1A2400C16,$6.75,False,4 GB (1 x 4 GB),DDR4-2400,16-16-16-39,288-pin DIMM,1.2 V
13,16,Silver,False,True,G.Skill,,F4-3000C16Q-64GTRS,$6.58,False,64 GB (4 x 16 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
14,16,Red,False,True,Corsair,,CMK16GX4M2A2400C16R,$4.87,False,16 GB (2 x 8 GB),DDR4-2400,16-16-16-39,288-pin DIMM,1.2 V
15,15,Black / Silver,False,True,Patriot,,PVR416G266C5K,$6.56,False,16 GB (2 x 8 GB),DDR4-2666,15-17-17-35,288-pin DIMM,1.2 V
16,16,Silver,False,True,Gigabyte,,GP-AR32C16S8K2SU416R,$13.75,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
17,15,Black,False,True,G.Skill,,F4-3000C15D-16GVKB,$6.25,False,16 GB (2 x 8 GB),DDR4-3000,15-16-16-35,288-pin DIMM,1.35 V
18,16,Black / Silver,False,True,Kingston,,HX426C16FB2/8,$6.62,False,8 GB (1 x 8 GB),DDR4-2666,,288-pin DIMM,1.2 V
19,16,Black,False,True,G.Skill,,F4-3200C16S-16GVK,$5.69,False,16 GB (1 x 16 GB),DDR4-3200,,288-pin DIMM,1.35 V
20,15,Red,False,True,G.Skill,,F4-2400C15D-32GVR,$4.84,False,32 GB (2 x 16 GB),DDR4-2400,,288-pin DIMM,1.2 V
21,19,Black / White,False,True,G.Skill,,F4-3866C19Q2-128GTZKK,$10.70,False,128 GB (8 x 16 GB),DDR4-3866,19-19-19-39,288-pin DIMM,1.35 V
22,16,Red,False,True,ADATA,,AX4U320038G16-DRS,$6.62,False,16 GB (2 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
23,16,Black,False,True,Corsair,,CMW16GX4M2C3466C16,$11.25,False,16 GB (2 x 8 GB),DDR4-3466,16-18-18-36,288-pin DIMM,1.35 V
24,8,Blue / Silver,False,True,G.Skill,,F3-10600CL8D-4GBHK,$12.25,False,4 GB (2 x 2 GB),DDR3-1333,,240-pin DIMM,1.5 V
25,15,Black / White,False,True,Kingston,,HX424C15FB/8,$11.24,False,8 GB (1 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
26,14,Black,False,True,G.Skill,,F4-3000C14D-16GVK,$8.19,False,16 GB (2 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
27,16,Black,False,True,G.Skill,,F4-3200C16D-8GVKB,$8.25,False,8 GB (2 x 4 GB),DDR4-3200,,288-pin DIMM,1.35 V
28,17,Red / Black,False,True,OLOy,,MD4U042417IBDA,$4.75,False,8 GB (2 x 4 GB),DDR4-2400,17-17-17-39,288-pin DIMM,1.2 V
29,15,Black,False,True,Kingston,,HX430C15PB3K2/16,$7.06,False,16 GB (2 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
30,16,Black,False,True,Corsair,,CMW64GX4M4C3466C16,$10.08,False,64 GB (4 x 16 GB),DDR4-3466,16-18-18-36,288-pin DIMM,1.35 V
31,16,Red,False,True,Crucial,,BLS2K4G4D240FSE,$6.12,False,8 GB (2 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
32,15,White,False,True,Corsair,,CMR32GX4M4C3000C15W,$10.00,False,32 GB (4 x 8 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
33,19,Green / Black,False,False,Crucial,,CT16G4DFD8266,$4.99,False,16 GB (1 x 16 GB),DDR4-2666,,288-pin DIMM,1.2 V
34,15,Black / Red,False,True,G.Skill,,F4-2133C15D-16GIS,$4.69,False,16 GB (2 x 8 GB),DDR4-2133,,288-pin DIMM,1.2 V
35,19,Black / White,False,True,Kingston,,HX434C19FBK2/32,$7.00,False,32 GB (2 x 16 GB),DDR4-3466,,288-pin DIMM,1.2 V
36,15,Black / Red,False,True,G.Skill,,F4-2400C15Q-32GVR,$5.19,False,32 GB (4 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
37,14,Black / Silver,False,True,Kingston,,HX421C14FB2K2/16,$7.49,False,16 GB (2 x 8 GB),DDR4-2133,,288-pin DIMM,1.2 V
38,16,Black / Red,False,True,G.Skill,,F4-2400C16D-16GFT,$4.75,False,16 GB (2 x 8 GB),DDR4-2400,16-16-16-39,288-pin DIMM,1.2 V
39,16,Black / White,False,True,Team,,THWD416G3200HC16CDC01,$6.31,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
40,16,Black,False,True,Corsair,,CMT32GX4M4C3200C16,$9.06,False,32 GB (4 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
41,11,Black / Blue,False,True,G.Skill,,F3-2400C11D-16GAB,$5.37,False,16 GB (2 x 8 GB),DDR3-2400,,240-pin DIMM,1.65 V
42,15,Black / Yellow,False,True,Corsair,,CMK8GX4M2A2400C14,$6.50,False,8 GB (2 x 4 GB),DDR4-2400,15-15-15-36,288-pin DIMM,1.2 V
43,9,Black / Red,False,True,G.Skill,,F3-10666CL9D-8GBXL,$5.12,False,8 GB (2 x 4 GB),DDR3-1333,,240-pin DIMM,1.5 V
44,10,Black / Silver,False,True,Patriot,,PV316G160C0K,$4.00,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
45,15,Blue,False,True,Corsair,,CMK16GX4M2B3000C15B,$6.19,False,16 GB (2 x 8 GB),DDR4-3000,15-15-15-36,288-pin DIMM,1.35 V
46,9,Black / Silver,False,True,Patriot,,PV38G160C9K,$5.00,False,8 GB (2 x 4 GB),DDR3-1600,,240-pin DIMM,1.5 V
47,17,Green,False,False,ADATA,,AD4U240038G17-S,$9.93,False,8 GB (1 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
48,15,Black,False,True,Kingston,,HX430C15PB3/16,$6.62,False,16 GB (1 x 16 GB),DDR4-3000,,288-pin DIMM,1.35 V
49,19,Black / Yellow,False,True,Corsair,,CMK16GX4M2K4333C19,$16.87,False,16 GB (2 x 8 GB),DDR4-4333,19-26-26-46,288-pin DIMM,1.4 V
50,16,Black / Silver,False,True,Patriot,,PVR416G320C6K,$6.87,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
51,16,Black / White,False,True,Corsair,,CMU16GX4M2A2666C16,$6.24,False,16 GB (2 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
52,19,Black,False,True,Corsair,,CMW64GX4M8X4000C19,$20.31,False,64 GB (8 x 8 GB),DDR4-4000,19-23-23-45,288-pin DIMM,1.35 V
53,15,Black / Silver,False,True,Corsair,,CMD16GX4M2A2666C15,$7.75,False,16 GB (2 x 8 GB),DDR4-2666,15-15-15-36,288-pin DIMM,1.2 V
54,15,Black / Red,False,True,G.Skill,,F4-2133C15Q-64GIS,$4.31,False,64 GB (4 x 16 GB),DDR4-2133,,288-pin DIMM,1.2 V
55,14,Silver,False,True,G.Skill,,F4-3200C14Q-32GTRS,$13.78,False,32 GB (4 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
56,16,White / Camo,False,True,Crucial,,BLS4K8G4D240FSCK,$5.01,False,32 GB (4 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
57,15,Black,False,True,Crucial,,BLE2K4G4D30AEEA,$9.12,False,8 GB (2 x 4 GB),DDR4-3000,,288-pin DIMM,1.35 V
58,18,Black / Yellow,False,False,Corsair,,CMSX64GX4M4A2666C18,$5.00,False,64 GB (4 x 16 GB),DDR4-2666,18-19-19-39,260-pin SODIMM,1.2 V
59,15,White,False,True,Corsair,,CMW64GX4M4C3000C15W,$6.72,False,64 GB (4 x 16 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
60,16,Gold,False,True,G.Skill,,F4-3200C16D-16GTRG,$10.06,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
61,15,Black / Yellow,False,True,Corsair,,CMK16GX4M1B3000C15,$5.56,False,16 GB (1 x 16 GB),DDR4-3000,15-15-15-36,288-pin DIMM,1.35 V
62,15,Black,False,True,Team,,TF3D416G2400HC15B01,$5.37,False,16 GB (1 x 16 GB),DDR4-2400,15-17-17-35,288-pin DIMM,1.2 V
63,14,Black,False,True,Corsair,,CMT16GX4M2C3200C14,$16.25,False,16 GB (2 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
64,9,Black / Silver,False,True,Crucial,,BLS8G3D1609DS1S00,$10.00,False,8 GB (1 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
65,15,Black / White,False,True,Kingston,,HX424C15FB/4,$7.00,False,4 GB (1 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
66,19,Green / Black,True,False,Crucial,,CT64G4YFQ426S,$9.37,True,64 GB (1 x 64 GB),DDR4-2666,,288-pin DIMM,1.2 V
67,18,Black,False,True,G.Skill,,F4-3866C18D-32GTZR,$11.75,False,32 GB (2 x 16 GB),DDR4-3866,18-18-18-38,288-pin DIMM,1.35 V
68,16,Silver / White,False,True,G.Skill,,F4-3466C16Q2128GTZSW,$8.98,False,128 GB (8 x 16 GB),DDR4-3466,16-18-18-38,288-pin DIMM,1.35 V
69,18,Black,False,True,G.Skill,,F4-4600C18D-16GTZR,$24.44,False,16 GB (2 x 8 GB),DDR4-4600,18-22-22-42,288-pin DIMM,1.5 V
70,10,Black / Orange,False,True,G.Skill,,F3-1600C10D-16GAO,$4.44,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
71,16,Black / Green,False,False,Patriot,,PSD44G240081,$5.25,False,4 GB (1 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
72,16,Silver,False,True,Crucial,,BLS4G4D240FSB,$6.10,False,4 GB (1 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
73,15,Black / Red,False,True,G.Skill,,F4-2133C15S-8GIS,$5.12,False,8 GB (1 x 8 GB),DDR4-2133,,288-pin DIMM,1.2 V
74,13,Black / Green,True,False,Samsung,,M393B2G70DB0-CMA,$2.66,True,16 GB (1 x 16 GB),DDR3-1866,,240-pin DIMM,1.5 V
75,19,Red / Black,False,True,OLOy,,MD4MU081G82619D,$4.37,False,16 GB (2 x 8 GB),DDR4-2666,19-19-19-43,288-pin DIMM,1.2 V
76,16,Black / Yellow,False,True,Corsair,,CMK32GX4M2L3200C16,$7.81,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
77,16,Black / Yellow,False,True,Corsair,,CMK32GX4M2D3200C16,$14.37,False,32 GB (2 x 16 GB),DDR4-3200,16-19-19-36,288-pin DIMM,1.35 V
78,15,Black,False,False,G.Skill,,F4-2400C15S-4GNT,$5.25,False,4 GB (1 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
79,19,Black,False,True,G.Skill,,F4-4500C19D-16GTZKKE,$22.25,False,16 GB (2 x 8 GB),DDR4-4500,19-19-19-39,288-pin DIMM,1.45 V
80,15,Black / Red,False,True,G.Skill,,F4-2666C15D-8GVR,$6.12,False,8 GB (2 x 4 GB),DDR4-2666,,288-pin DIMM,1.2 V
81,17,Red / Black,False,True,G.Skill,,F4-2400C17D-32GIS,$4.41,False,32 GB (2 x 16 GB),DDR4-2400,17-17-17-39,288-pin DIMM,1.2 V
82,10,Black / Silver,False,True,Kingston,,HX316C10FBK2/16,$6.19,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
83,15,Black,False,True,G.Skill,,F4-3000C15D-16GTZR,$7.56,False,16 GB (2 x 8 GB),DDR4-3000,15-16-16-35,288-pin DIMM,1.35 V
84,16,Silver / Black,False,True,Crucial,,BLS2K8G4D32AESBK,$6.09,False,16 GB (2 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
85,19,Green,False,False,G.Skill,,F4-2666C19D-16GRS,$4.75,False,16 GB (2 x 8 GB),DDR4-2666,19-19-19-43,260-pin SODIMM,1.2 V
86,16,Silver / Black,False,True,Patriot,,PVE432G266C6KGY,$4.87,False,32 GB (2 x 16 GB),DDR4-2666,16-17-17-36,288-pin DIMM,1.2 V
87,19,Silver / Camo,False,True,G.Skill,,F4-3600C19Q-64GSXKB,$5.80,False,64 GB (4 x 16 GB),DDR4-3600,19-20-20-40,288-pin DIMM,1.35 V
88,16,White,False,True,Corsair,,CMW16GX4M2A2666C16W,$6.44,False,16 GB (2 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
89,16,Black,False,True,G.Skill,,F4-3200C16Q-32GTZR / GS-F4-3200C16Q-32GTZR,$7.66,False,32 GB (4 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
90,15,Black / White,False,True,Kingston,,HX424C15FBK2/16,$8.74,False,16 GB (2 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
91,16,Black / Red,False,True,Team,,TLRED48G3000HC16CDC01,$6.37,False,8 GB (2 x 4 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
92,15,Black,False,True,Corsair,,CMK32GX4M4A2133C13,$4.81,False,32 GB (4 x 8 GB),DDR4-2133,15-15-15-36,288-pin DIMM,1.2 V
93,15,Black / White,False,True,Kingston,,HX426C15FB/4,$7.25,False,4 GB (1 x 4 GB),DDR4-2666,,288-pin DIMM,1.2 V
94,16,Black / Red,False,True,Patriot,,PV416G300C6K,$5.31,False,16 GB (2 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
95,16,Red,False,True,Corsair,,CMK16GX4M2A2666C16R,$5.19,False,16 GB (2 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
96,15,Black,False,True,Corsair,,CMK16GX4M4A2400C14,$6.44,False,16 GB (4 x 4 GB),DDR4-2400,15-15-15-36,288-pin DIMM,1.2 V
97,17,Gold,False,True,G.Skill,,F4-3600C17D-16GTRG,$11.94,False,16 GB (2 x 8 GB),DDR4-3600,17-18-18-38,288-pin DIMM,1.35 V
98,16,Black,False,True,Corsair,,CMK16GX4M2D3200C16,$6.56,False,16 GB (2 x 8 GB),DDR4-3200,16-19-19-36,288-pin DIMM,1.35 V
99,13,Black,False,True,Kingston,,HX426C13PB3/8,$7.00,False,8 GB (1 x 8 GB),DDR4-2666,,288-pin DIMM,1.35 V
100,9,Green,False,False,Corsair,,CMV8GX3M1A1600C11,$5.00,False,8 GB (1 x 8 GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5 V
101,10,Red / Silver,False,True,Kingston,,HX318C10FRK2/8,$6.88,False,8 GB (2 x 4 GB),DDR3-1866,,240-pin DIMM,1.5 V
102,15,Black / Silver,False,True,Kingston,,HX430C15PB3K8/128,$6.98,False,128 GB (8 x 16 GB),DDR4-3000,,288-pin DIMM,1.35 V
103,16,Red / Silver,False,True,Kingston,,HX426C16FR/16,$6.68,False,16 GB (1 x 16 GB),DDR4-2666,,288-pin DIMM,1.2 V
104,19,Black,False,True,Corsair,,CMW32GX4M4K4000C19,$20.62,False,32 GB (4 x 8 GB),DDR4-4000,19-23-23-45,288-pin DIMM,1.35 V
105,15,Black / Green,False,False,Patriot,,PSD48G2133K,$5.00,False,8 GB (2 x 4 GB),DDR4-2133,,288-pin DIMM,1.2 V
106,19,Red / Black,False,True,G.Skill,,F4-3600C19Q-64GVRB,$5.72,False,64 GB (4 x 16 GB),DDR4-3600,19-20-20-40,288-pin DIMM,1.35 V
107,11,Black / Green,True,False,Samsung,,M393B2G70DB0-YK0,$1.98,True,16 GB (1 x 16 GB),DDR3-1600,,240-pin DIMM,1.35 V
108,15,Black / Yellow,False,True,Corsair,,CMK32GX4M4A2400C16,$4.94,False,32 GB (4 x 8 GB),DDR4-2400,15-15-15-36,288-pin DIMM,1.2 V
109,16,White,False,True,Corsair,,CMR128GX4M8C3000C16W,$9.84,False,128 GB (8 x 16 GB),DDR4-3000,16-18-18-36,288-pin DIMM,1.35 V
110,15,Silver,False,True,G.Skill,,F4-3000C15D-16GVS,$6.00,False,16 GB (2 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
111,10,Blue / Silver,False,True,Kingston,,HX316C10FK2/8,$8.02,False,8 GB (2 x 4 GB),DDR3-1600,,240-pin DIMM,1.5 V
112,12,Black,False,True,Kingston,,HX424C12PB3K4/64,$6.70,False,64 GB (4 x 16 GB),DDR4-2400,,288-pin DIMM,1.35 V
113,15,Red / Black,False,True,Crucial,,BLS2K8G4D30AESEK,$5.62,False,16 GB (2 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
114,16,Black,False,True,Corsair,,CMW128GX4M8C3200C16,$7.42,False,128 GB (8 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
115,10,,False,True,G.Skill,,F3-2133C10D-8GAB,$5.75,False,8 GB (2 x 4 GB),DDR3-2133,,240-pin DIMM,1.6 V
116,15,Black,False,True,G.Skill,,F4-2400C15D-16GTZR,$6.62,False,16 GB (2 x 8 GB),DDR4-2400,15-15-15-35,288-pin DIMM,1.2 V
117,17,Blue / Silver,False,True,Patriot,,PSD48G2400KH,$5.25,False,8 GB (2 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
118,11,Blue / Silver,False,True,Patriot,,PSD38G16002H,$3.87,False,8 GB (1 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
119,N/A,Green,True,False,Samsung,,M393A4K40BB1-CRC,$5.67,True,32 GB (1 x 32 GB),DDR4-2400,,288-pin DIMM,1.2 V
120,19,Black,False,True,Corsair,,CMW16GX4M2K4266C19,$21.87,False,16 GB (2 x 8 GB),DDR4-4266,19-26-26-46,288-pin DIMM,1.4 V
121,19,Black / Yellow,False,True,Corsair,,CMK16GX4M2K4400C19,$21.87,False,16 GB (2 x 8 GB),DDR4-4400,19-19-19-39,288-pin DIMM,1.4 V
122,15,Black,False,True,Corsair,,CMK64GX4M8A2400C14,$5.23,False,64 GB (8 x 8 GB),DDR4-2400,15-15-15-36,288-pin DIMM,1.2 V
123,18,Silver / Black,False,True,Patriot,,PVS416G386C8K,$8.44,False,16 GB (2 x 8 GB),DDR4-3866,18-22-22-40,288-pin DIMM,1.35 V
124,16,Black / Yellow,False,True,Corsair,,CMK16GX4M2Z2400C16,$5.00,False,16 GB (2 x 8 GB),DDR4-2400,16-16-16-39,288-pin DIMM,1.2 V
125,13,Red,False,True,Corsair,,CMK16GX4M2A2133C13R,$4.81,False,16 GB (2 x 8 GB),DDR4-2133,13-15-15-28,288-pin DIMM,1.2 V
126,16,Black,False,True,Corsair,,CMK32GX4M4D3000C16,$5.31,False,32 GB (4 x 8 GB),DDR4-3000,16-20-20-38,288-pin DIMM,1.35 V
127,15,White / Silver,False,True,Crucial,,BLS8G4D30AESCK,$6.24,False,8 GB (1 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
128,15,Black / Red,False,True,Patriot,,PVE48G240C5KRD,$5.37,False,8 GB (2 x 4 GB),DDR4-2400,15-15-15-35,288-pin DIMM,1.2 V
129,9,Black / Red,False,True,G.Skill,,F3-12800CL9D-8GBRL,$5.75,False,8 GB (2 x 4 GB),DDR3-1600,,240-pin DIMM,1.5 V
130,16,Black,False,True,Corsair,,CMW32GX4M4A2666C16,$6.25,False,32 GB (4 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
131,16,Red / Black,False,True,G.Skill,,F4-3000C16D-16GVRB,$5.37,False,16 GB (2 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
132,16,Black / White,False,True,G.Skill,,F4-3200C16D-32GTZKW,$5.81,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
133,19,Green / Black,True,False,Kingston,,KTH-PL426LQ/64G,$8.37,True,64 GB (1 x 64 GB),DDR4-2666,,288-pin DIMM,1.2 V
134,16,Black / Red,False,True,Team,,TDRED416G3000HC16CDC01,$5.06,False,16 GB (2 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
135,11,Green,False,False,Patriot,,PSD34G160081,$4.50,False,4 GB (1 x 4 GB),DDR3-1600,,240-pin DIMM,1.5 V
136,17,Black / Red,False,True,G.Skill,,F4-2400C17D-16GIS,$4.75,False,16 GB (2 x 8 GB),DDR4-2400,17-17-17-39,288-pin DIMM,1.2 V
137,16,Black,False,True,G.Skill,,F4-3466C16D-32GTZR,$9.72,False,32 GB (2 x 16 GB),DDR4-3466,16-18-18-38,288-pin DIMM,1.35 V
138,16,Black,False,True,G.Skill,,F4-3200C16D-16GVGB,$6.00,False,16 GB (2 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
139,19,Black / White,False,True,Patriot,,PSD48G2666KH,$5.25,False,8 GB (2 x 4 GB),DDR4-2666,19-19-19-43,288-pin DIMM,1.2 V
140,17,Black / Red,False,True,G.Skill,,F4-2800C17D-16GIS,$4.37,False,16 GB (2 x 8 GB),DDR4-2800,17-17-17-37,288-pin DIMM,1.2 V
141,15,Black / White,False,True,Corsair,,CMU16GX4M2C3000C15,$7.43,False,16 GB (2 x 8 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
142,14,Gold,False,True,Team,,TF7D416G3200HC14ADC01,$10.69,False,16 GB (2 x 8 GB),DDR4-3200,14-14-14-31,288-pin DIMM,1.35 V
143,14,Black,False,True,G.Skill,,F4-3200C14Q-32GTZR,$12.06,False,32 GB (4 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
144,15,Black,False,True,Team,,TF3D48G2400HC15BDC01,$6.37,False,8 GB (2 x 4 GB),DDR4-2400,15-17-17-35,288-pin DIMM,1.2 V
145,14,Silver / White,False,True,G.Skill,,F4-3200C14D-16GTZSW,$10.06,False,16 GB (2 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
146,16,Red / Black,False,True,GeIL,,GPR48GB3000C16ADC,$6.62,False,8 GB (2 x 4 GB),DDR4-3000,16-18-18-36,288-pin DIMM,1.35 V
147,16,Black,False,True,GeIL,,GALS416GB3000C16ADC,$6.31,False,16 GB (2 x 8 GB),DDR4-3000,16-18-18-36,288-pin DIMM,1.35 V
148,16,Gray,False,True,Crucial,,BLS4G4D26BFSB,$6.11,False,4 GB (1 x 4 GB),DDR4-2666,,288-pin DIMM,1.2 V
149,15,Black,False,True,Crucial,,BLT2K4G4D30AETA,$6.62,False,8 GB (2 x 4 GB),DDR4-3000,,288-pin DIMM,1.35 V
150,16,Black / Yellow,False,True,Corsair,,CMK32GX4M2A2400C16,$4.69,False,32 GB (2 x 16 GB),DDR4-2400,,288-pin DIMM,1.2 V
151,17,Green,False,False,Crucial,,CT2K4G4DFS824A,$6.12,False,8 GB (2 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
152,16,Black / Silver,False,True,Corsair,,CMD16GX4M2B3200C16,$8.44,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
153,19,Red / Black,False,True,G.Skill,,F4-2666C19Q-32GVR,$5.03,False,32 GB (4 x 8 GB),DDR4-2666,19-19-19-43,288-pin DIMM,1.2 V
154,15,Red,False,True,G.Skill,,F4-2400C15D-16GFXR,$4.81,False,16 GB (2 x 8 GB),DDR4-2400,15-15-15-39,288-pin DIMM,1.2 V
155,15,Red,False,True,G.Skill,,F4-2133C15D-16GRR,$5.06,False,16 GB (2 x 8 GB),DDR4-2133,,288-pin DIMM,1.2 V
156,16,Black,False,True,G.Skill,,F4-3200C16Q-16GVKB,$9.99,False,16 GB (4 x 4 GB),DDR4-3200,,288-pin DIMM,1.35 V
157,14,Black,False,True,G.Skill,,F4-3200C14D-16GTZRX,$11.94,False,16 GB (2 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
158,15,Black,False,True,Corsair,,CMR16GX4M2C3000C15,$6.87,False,16 GB (2 x 8 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
159,16,Silver,False,True,Crucial,,BLS8G4D240FSB,$7.00,False,8 GB (1 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
160,10,Black / Yellow,False,True,Corsair,,CML16GX3M2A1600C10,$5.00,False,16 GB (2 x 8 GB),DDR3-1600,10-10-10-27,240-pin DIMM,1.5 V
161,9,Black / Silver,False,True,Corsair,,CMZ32GX3M4X1866C10,$15.71,False,32 GB (4 x 8 GB),DDR3-1866,9-9-9-24,240-pin DIMM,1.5 V
162,15,White,False,True,Corsair,,CMW16GX4M2C3000C15W,$6.75,False,16 GB (2 x 8 GB),DDR4-3000,15-15-15-36,288-pin DIMM,1.2 V
163,16,Red / Black,False,True,Team,,TLRED48G3200HC16CDC01,$7.50,False,8 GB (2 x 4 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
164,15,Black / Silver,False,True,Corsair,,CMD32GX4M2A2666C15,$6.56,False,32 GB (2 x 16 GB),DDR4-2666,15-17-17-35,288-pin DIMM,1.2 V
165,10,Blue / Silver,False,True,Kingston,,HX318C10FK2/8,$6.62,False,8 GB (2 x 4 GB),DDR3-1866,,240-pin DIMM,1.5 V
166,11,,False,True,G.Skill,,F3-2400C11Q-32GZM,$5.50,False,32 GB (4 x 8 GB),DDR3-2400,,240-pin DIMM,1.65 V
167,15,White,False,True,Corsair,,CMW64GX4M8C3000C15W,$7.34,False,64 GB (8 x 8 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
168,16,Red,False,True,GeIL,,GPR416GB2400C16DC,$4.69,False,16 GB (2 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
